ADM_name,ISO3,Date,Name,Type,Season
Us,USA,12/31/2016,New Year's Eve,Observance,Winter
Us,USA,1/13/2017,Stephen Foster Memorial Day,Observance,Winter
Us,USA,1/28/2017,Chinese New Year,Observance,Winter
Us,USA,1/29/2017,Kansas Day,Observance,Winter
Us,USA,2/1/2017,National Freedom Day,Observance,Winter
Us,USA,2/2/2017,Groundhog Day,Observance,Winter
Us,USA,2/3/2017,National Wear Red Day,Observance,Winter
Us,USA,2/14/2017,Valentine's Day,Observance,Winter
Us,USA,3/2/2017,Read Across America Day,Observance,Spring
Us,USA,3/3/2017,Employee Appreciation Day,Observance,Spring
Us,USA,3/29/2017,National Vietnam War Veterans Day,Observance,Spring
Us,USA,4/6/2017,National Tartan Day,Observance,Spring
South-africa,ZAF,5/1/2015,Workers' Day,Public holiday,Spring
Us,USA,4/13/2017,Thomas Jefferson's Birthday,Observance,Spring
Us,USA,4/18/2017,Tax Day,Observance,Spring
Us,USA,4/26/2017,Administrative Professionals Day,Observance,Spring
South-africa,ZAF,5/1/2016,Workers' Day,Public holiday,Spring
Us,USA,5/1/2017,Law Day,Observance,Spring
Us,USA,5/1/2017,Loyalty Day,Observance,Spring
Us,USA,5/4/2017,National Day of Prayer,Observance,Spring
Us,USA,5/5/2017,Cinco de Mayo,Observance,Spring
Us,USA,5/6/2017,National Explosive Ordnance Disposal (EOD) Day,Observance,Spring
Us,USA,5/6/2017,National Nurses Day,Observance,Spring
Us,USA,5/12/2017,Military Spouse Appreciation Day,Observance,Spring
Us,USA,5/14/2017,Mother's Day,Observance,Spring
Us,USA,5/15/2017,Peace Officers Memorial Day,Observance,Spring
Us,USA,5/19/2017,National Defense Transportation Day,Observance,Spring
Us,USA,5/20/2017,Armed Forces Day,Observance,Spring
Us,USA,5/22/2017,National Maritime Day,Observance,Spring
Us,USA,5/24/2017,Emergency Medical Services for Children Day,Observance,Spring
Us,USA,5/25/2017,National Missing Children's Day,Observance,Spring
Us,USA,6/6/2017,D-Day,Observance,Summer
Us,USA,6/14/2017,Army Birthday,Observance,Summer
Us,USA,6/14/2017,Flag Day,Observance,Summer
Us,USA,6/18/2017,Father's Day,Observance,Summer
Us,USA,6/20/2017,American Eagle Day,Observance,Summer
Us,USA,7/14/2017,Bastille Day,Observance,Summer
Us,USA,7/23/2017,Parents' Day,Observance,Summer
Us,USA,7/27/2017,National Korean War Veterans Armistice Day,Observance,Summer
Us,USA,8/4/2017,Coast Guard Birthday,Observance,Summer
Us,USA,8/7/2017,Purple Heart Day,Observance,Summer
Us,USA,8/19/2017,National Aviation Day,Observance,Summer
Us,USA,8/21/2017,Senior Citizens Day,Observance,Summer
Us,USA,8/26/2017,Women's Equality Day,Observance,Summer
Us,USA,9/9/2017,Carl Garner Federal Lands Cleanup Day,Observance,Fall
Us,USA,9/10/2017,National Grandparents Day,Observance,Fall
Us,USA,9/11/2017,Patriot Day,Observance,Fall
Us,USA,9/15/2017,National POW/MIA Recognition Day,Observance,Fall
Us,USA,9/16/2017,National CleanUp Day,Observance,Fall
Us,USA,9/17/2017,Constitution Day and Citizenship Day,Observance,Fall
Us,USA,9/18/2017,Air Force Birthday,Observance,Fall
Us,USA,9/18/2017,Constitution Day and Citizenship Day observed,Observance,Fall
Us,USA,9/24/2017,Gold Star Mother's Day,Observance,Fall
Us,USA,10/2/2017,Child Health Day,Observance,Fall
Us,USA,10/9/2017,Leif Erikson Day,Observance,Fall
Us,USA,10/13/2017,Navy Birthday,Observance,Fall
Us,USA,10/15/2017,White Cane Safety Day,Observance,Fall
Us,USA,10/16/2017,Boss's Day,Observance,Fall
Us,USA,10/18/2017,Diwali/Deepavali,Observance,Fall
Us,USA,10/31/2017,Halloween,Observance,Fall
Us,USA,11/10/2017,Marine Corps Birthday,Observance,Fall
Us,USA,11/24/2017,Black Friday,Observance,Fall
Us,USA,11/27/2017,Cyber Monday,Observance,Fall
Us,USA,12/6/2017,St Nicholas Day,Observance,Winter
Us,USA,12/7/2017,Pearl Harbor Remembrance Day,Observance,Winter
Us,USA,12/13/2017,National Guard Birthday,Observance,Winter
Us,USA,12/15/2017,Bill of Rights Day,Observance,Winter
Us,USA,12/17/2017,Pan American Aviation Day,Observance,Winter
Us,USA,12/17/2017,Wright Brothers Day,Observance,Winter
Us,USA,12/26/2017,Kwanzaa (first day),Observance,Winter
Us,USA,12/31/2017,New Year's Eve,Observance,Winter
Us,USA,1/13/2018,Stephen Foster Memorial Day,Observance,Winter
Us,USA,1/29/2018,Kansas Day,Observance,Winter
Us,USA,2/1/2018,National Freedom Day,Observance,Winter
Us,USA,2/2/2018,Groundhog Day,Observance,Winter
Us,USA,2/2/2018,National Wear Red Day,Observance,Winter
Us,USA,2/14/2018,Valentine's Day,Observance,Winter
Us,USA,2/16/2018,Chinese New Year,Observance,Winter
Us,USA,3/2/2018,Employee Appreciation Day,Observance,Spring
Us,USA,3/2/2018,Read Across America Day,Observance,Spring
Us,USA,3/29/2018,National Vietnam War Veterans Day,Observance,Spring
Us,USA,4/6/2018,National Tartan Day,Observance,Spring
South-africa,ZAF,5/1/2017,Workers' Day,Public holiday,Spring
Us,USA,4/13/2018,Thomas Jefferson's Birthday,Observance,Spring
Us,USA,4/17/2018,Tax Day,Observance,Spring
Us,USA,4/25/2018,Administrative Professionals Day,Observance,Spring
South-africa,ZAF,5/1/2018,Workers' Day,Public holiday,Spring
Us,USA,5/1/2018,Law Day,Observance,Spring
Us,USA,5/1/2018,Loyalty Day,Observance,Spring
Us,USA,5/3/2018,National Day of Prayer,Observance,Spring
Us,USA,5/5/2018,Cinco de Mayo,Observance,Spring
Us,USA,5/5/2018,National Explosive Ordnance Disposal (EOD) Day,Observance,Spring
Us,USA,5/6/2018,National Nurses Day,Observance,Spring
Us,USA,5/11/2018,Military Spouse Appreciation Day,Observance,Spring
Us,USA,5/13/2018,Mother's Day,Observance,Spring
Us,USA,5/15/2018,Peace Officers Memorial Day,Observance,Spring
Us,USA,5/18/2018,National Defense Transportation Day,Observance,Spring
Us,USA,5/19/2018,Armed Forces Day,Observance,Spring
Us,USA,5/22/2018,National Maritime Day,Observance,Spring
Us,USA,5/23/2018,Emergency Medical Services for Children Day,Observance,Spring
Us,USA,5/25/2018,National Missing Children's Day,Observance,Spring
Us,USA,6/6/2018,D-Day,Observance,Summer
Us,USA,6/14/2018,Army Birthday,Observance,Summer
Us,USA,6/14/2018,Flag Day,Observance,Summer
Us,USA,6/17/2018,Father's Day,Observance,Summer
Us,USA,6/20/2018,American Eagle Day,Observance,Summer
Us,USA,7/14/2018,Bastille Day,Observance,Summer
Us,USA,7/22/2018,Parents' Day,Observance,Summer
Us,USA,7/27/2018,National Korean War Veterans Armistice Day,Observance,Summer
Us,USA,8/4/2018,Coast Guard Birthday,Observance,Summer
Us,USA,8/7/2018,Purple Heart Day,Observance,Summer
Us,USA,8/19/2018,National Aviation Day,Observance,Summer
Us,USA,8/21/2018,Senior Citizens Day,Observance,Summer
Us,USA,8/26/2018,Women's Equality Day,Observance,Summer
Us,USA,9/8/2018,Carl Garner Federal Lands Cleanup Day,Observance,Fall
Us,USA,9/9/2018,National Grandparents Day,Observance,Fall
Us,USA,9/11/2018,Patriot Day,Observance,Fall
Us,USA,9/15/2018,National CleanUp Day,Observance,Fall
Us,USA,9/17/2018,Constitution Day and Citizenship Day,Observance,Fall
Us,USA,9/18/2018,Air Force Birthday,Observance,Fall
Us,USA,9/21/2018,National POW/MIA Recognition Day,Observance,Fall
Us,USA,9/30/2018,Gold Star Mother's Day,Observance,Fall
Us,USA,10/1/2018,Child Health Day,Observance,Fall
Us,USA,10/9/2018,Leif Erikson Day,Observance,Fall
Us,USA,10/13/2018,Navy Birthday,Observance,Fall
Us,USA,10/15/2018,White Cane Safety Day,Observance,Fall
Us,USA,10/16/2018,Boss's Day,Observance,Fall
Us,USA,10/31/2018,Halloween,Observance,Fall
Us,USA,11/7/2018,Diwali/Deepavali,Observance,Fall
Us,USA,11/10/2018,Marine Corps Birthday,Observance,Fall
Us,USA,11/23/2018,Black Friday,Observance,Fall
Us,USA,11/26/2018,Cyber Monday,Observance,Fall
Us,USA,12/6/2018,St Nicholas Day,Observance,Winter
Us,USA,12/7/2018,Pearl Harbor Remembrance Day,Observance,Winter
Us,USA,12/13/2018,National Guard Birthday,Observance,Winter
Us,USA,12/15/2018,Bill of Rights Day,Observance,Winter
Us,USA,12/17/2018,Pan American Aviation Day,Observance,Winter
Us,USA,12/17/2018,Wright Brothers Day,Observance,Winter
Us,USA,12/26/2018,Kwanzaa (first day),Observance,Winter
Us,USA,12/31/2018,New Year's Eve,Observance,Winter
Us,USA,1/13/2019,Stephen Foster Memorial Day,Observance,Winter
Us,USA,1/29/2019,Kansas Day,Observance,Winter
Us,USA,2/1/2019,National Freedom Day,Observance,Winter
Us,USA,2/1/2019,National Wear Red Day,Observance,Winter
Us,USA,2/2/2019,Groundhog Day,Observance,Winter
Us,USA,2/5/2019,Chinese New Year,Observance,Winter
Us,USA,2/14/2019,Valentine's Day,Observance,Winter
Us,USA,3/1/2019,Employee Appreciation Day,Observance,Spring
Us,USA,3/1/2019,Read Across America Day,Observance,Spring
Us,USA,3/29/2019,National Vietnam War Veterans Day,Observance,Spring
Us,USA,4/6/2019,National Tartan Day,Observance,Spring
South-africa,ZAF,5/1/2019,Workers' Day,Public holiday,Spring
Us,USA,4/13/2019,Thomas Jefferson's Birthday,Observance,Spring
Us,USA,4/15/2019,Tax Day,Observance,Spring
Us,USA,4/24/2019,Administrative Professionals Day,Observance,Spring
Zimbabwe,ZWE,5/1/2010,Workers' Day,Public holiday,Spring
Us,USA,5/1/2019,Law Day,Observance,Spring
Us,USA,5/1/2019,Loyalty Day,Observance,Spring
Us,USA,5/2/2019,National Day of Prayer,Observance,Spring
Us,USA,5/4/2019,National Explosive Ordnance Disposal (EOD) Day,Observance,Spring
Us,USA,5/5/2019,Cinco de Mayo,Observance,Spring
Us,USA,5/6/2019,National Nurses Day,Observance,Spring
Us,USA,5/10/2019,Military Spouse Appreciation Day,Observance,Spring
Us,USA,5/12/2019,Mother's Day,Observance,Spring
Us,USA,5/15/2019,Peace Officers Memorial Day,Observance,Spring
Us,USA,5/17/2019,National Defense Transportation Day,Observance,Spring
Us,USA,5/18/2019,Armed Forces Day,Observance,Spring
Us,USA,5/22/2019,Emergency Medical Services for Children Day,Observance,Spring
Us,USA,5/22/2019,National Maritime Day,Observance,Spring
Us,USA,5/25/2019,National Missing Children's Day,Observance,Spring
Us,USA,6/6/2019,D-Day,Observance,Summer
Us,USA,6/14/2019,Army Birthday,Observance,Summer
Us,USA,6/14/2019,Flag Day,Observance,Summer
Us,USA,6/16/2019,Father's Day,Observance,Summer
Us,USA,6/20/2019,American Eagle Day,Observance,Summer
Us,USA,7/14/2019,Bastille Day,Observance,Summer
Us,USA,7/27/2019,National Korean War Veterans Armistice Day,Observance,Summer
Us,USA,7/28/2019,Parents' Day,Observance,Summer
Us,USA,8/4/2019,Coast Guard Birthday,Observance,Summer
Us,USA,8/7/2019,Purple Heart Day,Observance,Summer
Us,USA,8/19/2019,National Aviation Day,Observance,Summer
Us,USA,8/21/2019,Senior Citizens Day,Observance,Summer
Us,USA,8/26/2019,Women's Equality Day,Observance,Summer
Us,USA,9/7/2019,Carl Garner Federal Lands Cleanup Day,Observance,Fall
Us,USA,9/8/2019,National Grandparents Day,Observance,Fall
Us,USA,9/11/2019,Patriot Day,Observance,Fall
Us,USA,9/17/2019,Constitution Day and Citizenship Day,Observance,Fall
Us,USA,9/18/2019,Air Force Birthday,Observance,Fall
Us,USA,9/20/2019,National POW/MIA Recognition Day,Observance,Fall
Us,USA,9/21/2019,National CleanUp Day,Observance,Fall
Us,USA,9/29/2019,Gold Star Mother's Day,Observance,Fall
Us,USA,10/7/2019,Child Health Day,Observance,Fall
Us,USA,10/9/2019,Leif Erikson Day,Observance,Fall
Us,USA,10/13/2019,Navy Birthday,Observance,Fall
Us,USA,10/15/2019,White Cane Safety Day,Observance,Fall
Us,USA,10/16/2019,Boss's Day,Observance,Fall
Us,USA,10/27/2019,Diwali/Deepavali,Observance,Fall
Us,USA,10/31/2019,Halloween,Observance,Fall
Us,USA,11/10/2019,Marine Corps Birthday,Observance,Fall
Us,USA,11/29/2019,Black Friday,Observance,Fall
Us,USA,12/2/2019,Cyber Monday,Observance,Winter
Us,USA,12/6/2019,St Nicholas Day,Observance,Winter
Us,USA,12/7/2019,Pearl Harbor Remembrance Day,Observance,Winter
Us,USA,12/13/2019,National Guard Birthday,Observance,Winter
Us,USA,12/15/2019,Bill of Rights Day,Observance,Winter
Us,USA,12/17/2019,Pan American Aviation Day,Observance,Winter
Us,USA,12/17/2019,Wright Brothers Day,Observance,Winter
Us,USA,12/26/2019,Kwanzaa (first day),Observance,Winter
Us,USA,12/31/2019,New Year's Eve,Observance,Winter
Us,USA,1/18/2010,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/15/2010,Presidents' Day,Public holiday,Winter
Us,USA,5/31/2010,Memorial Day,Public holiday,Spring
Us,USA,7/4/2010,Independence Day,Public holiday,Summer
Us,USA,7/5/2010,Independence Day observed,Public holiday,Summer
Us,USA,9/6/2010,Labor Day,Public holiday,Fall
Us,USA,10/11/2010,Columbus Day,Public holiday,Fall
Us,USA,11/11/2010,Veterans Day,Public holiday,Fall
Us,USA,11/25/2010,Thanksgiving Day,Public holiday,Fall
Us,USA,12/24/2010,Christmas Day observed,Public holiday,Winter
Us,USA,12/25/2010,Christmas Day,Public holiday,Winter
Us,USA,12/31/2010,New Year's Day observed,Public holiday,Winter
Us,USA,1/17/2011,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/21/2011,Presidents' Day,Public holiday,Winter
Us,USA,5/30/2011,Memorial Day,Public holiday,Spring
Us,USA,7/4/2011,Independence Day,Public holiday,Summer
Us,USA,9/5/2011,Labor Day,Public holiday,Fall
Us,USA,10/10/2011,Columbus Day,Public holiday,Fall
Us,USA,11/11/2011,Veterans Day,Public holiday,Fall
Us,USA,11/24/2011,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2011,Christmas Day,Public holiday,Winter
Us,USA,12/26/2011,Christmas Day observed,Public holiday,Winter
Us,USA,1/2/2012,New Year's Day observed,Public holiday,Winter
Us,USA,1/16/2012,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/20/2012,Presidents' Day,Public holiday,Winter
Us,USA,5/28/2012,Memorial Day,Public holiday,Spring
Us,USA,7/4/2012,Independence Day,Public holiday,Summer
Us,USA,9/3/2012,Labor Day,Public holiday,Fall
Us,USA,10/8/2012,Columbus Day,Public holiday,Fall
Us,USA,11/11/2012,Veterans Day,Public holiday,Fall
Us,USA,11/22/2012,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2012,Christmas Day,Public holiday,Winter
Us,USA,1/21/2013,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/18/2013,Presidents' Day,Public holiday,Winter
Us,USA,5/27/2013,Memorial Day,Public holiday,Spring
Us,USA,7/4/2013,Independence Day,Public holiday,Summer
Us,USA,9/2/2013,Labor Day,Public holiday,Fall
Us,USA,10/14/2013,Columbus Day,Public holiday,Fall
Us,USA,11/11/2013,Veterans Day,Public holiday,Fall
Us,USA,11/28/2013,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2013,Christmas Day,Public holiday,Winter
Us,USA,1/20/2014,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/17/2014,Presidents' Day,Public holiday,Winter
Us,USA,5/26/2014,Memorial Day,Public holiday,Spring
Us,USA,7/4/2014,Independence Day,Public holiday,Summer
Us,USA,9/1/2014,Labor Day,Public holiday,Fall
Us,USA,10/13/2014,Columbus Day,Public holiday,Fall
Us,USA,11/11/2014,Veterans Day,Public holiday,Fall
Us,USA,11/27/2014,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2014,Christmas Day,Public holiday,Winter
Us,USA,1/19/2015,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/16/2015,Presidents' Day,Public holiday,Winter
Us,USA,5/25/2015,Memorial Day,Public holiday,Spring
Us,USA,7/3/2015,Independence Day observed,Public holiday,Summer
Us,USA,7/4/2015,Independence Day,Public holiday,Summer
Us,USA,9/7/2015,Labor Day,Public holiday,Fall
Us,USA,10/12/2015,Columbus Day,Public holiday,Fall
Us,USA,11/11/2015,Veterans Day,Public holiday,Fall
Us,USA,11/26/2015,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2015,Christmas Day,Public holiday,Winter
Us,USA,1/18/2016,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/15/2016,Presidents' Day,Public holiday,Winter
Us,USA,5/30/2016,Memorial Day,Public holiday,Spring
Us,USA,7/4/2016,Independence Day,Public holiday,Summer
Us,USA,9/5/2016,Labor Day,Public holiday,Fall
Us,USA,10/10/2016,Columbus Day,Public holiday,Fall
Us,USA,11/11/2016,Veterans Day,Public holiday,Fall
Us,USA,11/24/2016,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2016,Christmas Day,Public holiday,Winter
Us,USA,12/26/2016,Christmas Day observed,Public holiday,Winter
Us,USA,1/1/2017,New Year's Day,Public holiday,Winter
Us,USA,1/2/2017,New Year's Day observed,Public holiday,Winter
Us,USA,1/16/2017,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/20/2017,Presidents' Day,Public holiday,Winter
Us,USA,5/29/2017,Memorial Day,Public holiday,Spring
Us,USA,7/4/2017,Independence Day,Public holiday,Summer
Us,USA,9/4/2017,Labor Day,Public holiday,Fall
Us,USA,10/9/2017,Columbus Day,Public holiday,Fall
Us,USA,11/10/2017,Veterans Day observed,Public holiday,Fall
Us,USA,11/11/2017,Veterans Day,Public holiday,Fall
Us,USA,11/23/2017,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2017,Christmas Day,Public holiday,Winter
Us,USA,1/15/2018,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/19/2018,Presidents' Day,Public holiday,Winter
Us,USA,5/28/2018,Memorial Day,Public holiday,Spring
Us,USA,7/4/2018,Independence Day,Public holiday,Summer
Us,USA,9/3/2018,Labor Day,Public holiday,Fall
Us,USA,10/8/2018,Columbus Day,Public holiday,Fall
Us,USA,11/11/2018,Veterans Day,Public holiday,Fall
Us,USA,11/12/2018,Veterans Day observed,Public holiday,Fall
Us,USA,11/22/2018,Thanksgiving Day,Public holiday,Fall
Us,USA,12/24/2018,Christmas Eve,Public holiday,Winter
Us,USA,12/25/2018,Christmas Day,Public holiday,Winter
Us,USA,1/21/2019,Martin Luther King Jr. Day,Public holiday,Winter
Us,USA,2/18/2019,Presidents' Day,Public holiday,Winter
Us,USA,5/27/2019,Memorial Day,Public holiday,Spring
Us,USA,7/4/2019,Independence Day,Public holiday,Summer
Us,USA,9/2/2019,Labor Day,Public holiday,Fall
Us,USA,10/14/2019,Columbus Day,Public holiday,Fall
Us,USA,11/11/2019,Veterans Day,Public holiday,Fall
Us,USA,11/28/2019,Thanksgiving Day,Public holiday,Fall
Us,USA,12/25/2019,Christmas Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2010,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2010,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2010,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2010,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,9/1/2010,Independence Day,Public holiday,Fall
Uzbekistan,UZB,9/10/2010,Eid al-Fitr,Public holiday,Fall
Uzbekistan,UZB,10/1/2010,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,11/17/2010,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,12/8/2010,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2011,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2011,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2011,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2011,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,8/31/2011,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2011,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2011,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,11/7/2011,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,12/8/2011,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2012,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2012,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2012,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2012,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,8/19/2012,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2012,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2012,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,10/26/2012,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,12/8/2012,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2013,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2013,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2013,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2013,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,8/8/2013,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2013,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2013,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,10/15/2013,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,12/8/2013,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2014,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2014,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2014,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2014,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,7/29/2014,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2014,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2014,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,10/5/2014,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,12/8/2014,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2015,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2015,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2015,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2015,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,7/18/2015,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2015,Independence Day,Public holiday,Fall
Uzbekistan,UZB,9/24/2015,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,10/1/2015,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,12/8/2015,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2016,Defenders of the Motherland Day,Public holiday,Winter
Zimbabwe,ZWE,5/1/2011,Workers' Day,Public holiday,Spring
Uzbekistan,UZB,3/8/2016,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2016,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2016,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,7/7/2016,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2016,Independence Day,Public holiday,Fall
Uzbekistan,UZB,9/13/2016,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,10/1/2016,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,12/8/2016,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2017,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2017,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2017,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/8/2017,Remembrance Day Extra Holiday,Public holiday,Spring
Uzbekistan,UZB,5/9/2017,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,6/26/2017,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,9/1/2017,Independence Day,Public holiday,Fall
Uzbekistan,UZB,9/2/2017,Eid al-Adha,Public holiday,Fall
Uzbekistan,UZB,10/1/2017,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,12/8/2017,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2018,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2018,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2018,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2018,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,6/15/2018,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,8/22/2018,Eid al-Adha,Public holiday,Summer
Uzbekistan,UZB,9/1/2018,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2018,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,12/8/2018,Constitution Day,Public holiday,Winter
Uzbekistan,UZB,1/14/2019,Defenders of the Motherland Day,Public holiday,Winter
Uzbekistan,UZB,3/8/2019,International Women's Day,Public holiday,Spring
Uzbekistan,UZB,3/21/2019,Navruz,Public holiday,Spring
Uzbekistan,UZB,5/9/2019,Remembrance Day,Public holiday,Spring
Uzbekistan,UZB,6/4/2019,Eid al-Fitr,Public holiday,Summer
Uzbekistan,UZB,8/11/2019,Eid al-Adha,Public holiday,Summer
Uzbekistan,UZB,9/1/2019,Independence Day,Public holiday,Fall
Uzbekistan,UZB,10/1/2019,Teachers Day,Public holiday,Fall
Uzbekistan,UZB,12/8/2019,Constitution Day,Public holiday,Winter
Vatican-city-state,VAT,4/2/2010,Good Friday,Observance,Spring
Vatican-city-state,VAT,4/3/2010,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2010,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2010,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,4/22/2011,Good Friday,Observance,Spring
Vatican-city-state,VAT,4/23/2011,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2011,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2011,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,4/6/2012,Good Friday,Observance,Spring
Vatican-city-state,VAT,4/7/2012,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2012,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2012,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,3/29/2013,Good Friday,Observance,Spring
Vatican-city-state,VAT,3/30/2013,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2013,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2013,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,4/18/2014,Good Friday,Observance,Spring
Vatican-city-state,VAT,4/19/2014,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2014,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2014,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,4/3/2015,Good Friday,Observance,Spring
Vatican-city-state,VAT,4/4/2015,Holy Saturday,Observance,Spring
Vatican-city-state,VAT,12/24/2015,Christmas Eve,Observance,Winter
Vatican-city-state,VAT,12/31/2015,New Year's Eve,Observance,Winter
Vatican-city-state,VAT,3/25/2016,Good Friday,Observance,Spring
Vatican-city-state,VAT,3/26/2016,Holy Saturday,Observance,Spring
